codigo_ibge,microrregiao,atividade,descricao,grupo_vab,variavel_sidra,ano,vab_micro_mil_reais,vab_sc_mil_reais,vab_brasil_mil_reais,peso_micro_brasil,peso_micro_sc,peso_sc_brasil,peso_micro_brasil_vab,peso_micro_sc_vab,fator_setorial_estimado,natureza,confianca_quantitativa,fontes_contexto,justificativa,urls_contexto,data_cenario
42001,São Miguel do Oeste,5280,"Armazenamento, atividades auxiliares dos transportes e correio",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,6.516994491592712e-05,0.0017138542021653427,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.3,estimativa_julgamental,baixa,FIESC_PORTOS;HIPOTESE,Armazenamento e apoio: concentração logística estimada.,https://fiesc.com.br/pt-br/imprensa/podio-da-industria-os-setores-que-mais-se-destacaram-em-sc,2026-09-18
42001,São Miguel do Oeste,5500,Alojamento,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00020647679928701595,0.005429974362633204,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.7,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Alojamento: litoral e turismo serrano/rural presumidos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42001,São Miguel do Oeste,5600,Alimentação,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00043637387987409713,0.011475860670163594,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Alimentação acompanha turismo e mercados urbanos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42001,São Miguel do Oeste,5800,Edição e edição integrada à impressão,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0003020462445018534,0.007943281616327534,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.8,estimativa_julgamental,baixa,HIPOTESE,Edição: concentração urbana presumida.,,2026-09-18
42001,São Miguel do Oeste,5980,"Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0001612600369820719,0.004240853546517544,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.5,estimativa_julgamental,baixa,HIPOTESE,Mídia: centralidade da capital e polos regionais presumida.,,2026-09-18
42001,São Miguel do Oeste,6100,Telecomunicações,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00040616803753041545,0.010681500480087527,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,ACATE;HIPOTESE,Telecom: perfil urbano inferido; polos de TI são apenas contexto.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42001,São Miguel do Oeste,6280,Desenvolvimento de sistemas e outros serviços de informação,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00010539280813082017,0.0027716443112853935,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.5,estimativa_julgamental,baixa,ACATE,Software e informação: polos documentados; multiplicadores julgamentais.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42001,São Miguel do Oeste,6480,"Intermediação financeira, seguros e previdência complementar",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00028490879850946396,0.007492597119565591,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.8,estimativa_julgamental,baixa,HIPOTESE,Finanças: sedes e mercados urbanos presumidos.,,2026-09-18
42001,São Miguel do Oeste,6800,Atividades imobiliárias,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0004007739484656996,0.010539645485084176,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Imobiliário: reforço litorâneo presumido; inclui aluguéis imputados.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42001,São Miguel do Oeste,6980,"Atividades jurídicas, contábeis, consultoria e sedes de empresas ",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00022443265574564186,0.0059021816060917266,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.7,estimativa_julgamental,baixa,HIPOTESE,Serviços empresariais: sedes e centralidade presumidas.,,2026-09-18
42001,São Miguel do Oeste,7180,"Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0002189294049362598,0.0057574558504171315,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.7,estimativa_julgamental,baixa,ACATE;HIPOTESE,Engenharia e P&D: integração presumida com tecnologia e indústria.,https://www.acate.com.br/noticias/acate-completa-30-anos-e-comemora-consolidacao-do-setor-em-sc/,2026-09-18
42001,São Miguel do Oeste,7380,"Outras atividades profissionais, científicas e técnicas",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0003877549063776527,0.010197267721537633,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,Outros serviços técnicos: concentração urbana moderada.,,2026-09-18
42001,São Miguel do Oeste,7700,Aluguéis não imobiliários e gestão de ativos de propriedade intelectual,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0003956758621981515,0.010405574839729015,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,Aluguéis de equipamentos: demanda empresarial presumida.,,2026-09-18
42001,São Miguel do Oeste,7880,Outras atividades administrativas e serviços complementares,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00041160101714038557,0.010824378227595799,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,Serviços administrativos: mercados urbanos presumidos.,,2026-09-18
42001,São Miguel do Oeste,8000,"Atividades de vigilância, segurança e investigação",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0004264751075117087,0.011215540477604839,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,Segurança: demanda industrial e urbana presumida.,,2026-09-18
42001,São Miguel do Oeste,8400,"Administração pública, defesa e seguridade social",administracao_publica,525,2015,740788.0,28534686.0,885587000.0,0.0006406572025701519,0.01988308860495234,0.03222121146764802,0.0008364937606356011,0.025960965542077455,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,Administração: reforço da capital; não mede empregos públicos municipais.,https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42001,São Miguel do Oeste,8591,Educação pública,administracao_publica,525,2015,740788.0,28534686.0,885587000.0,0.0007578227917265293,0.02351937612548888,0.03222121146764802,0.0008364937606356011,0.025960965542077455,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,Educação pública: perfil difuso com polos de ensino presumidos.,https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42001,São Miguel do Oeste,8592,Educação privada,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00028619564994950274,0.007526439034744715,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.8,estimativa_julgamental,baixa,HIPOTESE,Educação privada: centros regionais presumidos.,,2026-09-18
42001,São Miguel do Oeste,8691,Saúde pública,administracao_publica,525,2015,740788.0,28534686.0,885587000.0,0.0006963886136909632,0.021612738378573325,0.03222121146764802,0.0008364937606356011,0.025960965542077455,1.0,estimativa_julgamental,baixa,VAB;HIPOTESE,"Saúde pública: rede regional presumida, sem contagem de leitos.",https://sidra.ibge.gov.br/tabela/5938,2026-09-18
42001,São Miguel do Oeste,8692,Saúde privada,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00030160581638597345,0.007931699136426312,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.8,estimativa_julgamental,baixa,HIPOTESE,Saúde privada: centralidade regional presumida.,,2026-09-18
42001,São Miguel do Oeste,9080,"Atividades artísticas, criativas e de espetáculos",servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0002832330791264075,0.007448528665771343,0.038025372773010185,0.0006656189259927164,0.01750459978676572,0.8,estimativa_julgamental,baixa,WIKI_FLORIPA;HIPOTESE,Cultura e lazer: turismo e centralidade presumidos.,https://pt.wikipedia.org/wiki/Regi%C3%A3o_Metropolitana_de_Florian%C3%B3polis,2026-09-18
42001,São Miguel do Oeste,9480,Organizações associativas e outros serviços pessoais,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.0005313134583399283,0.01397260354320698,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,Serviços pessoais e associações: demanda urbana presumida.,,2026-09-18
42001,São Miguel do Oeste,9700,Serviços domésticos,servicos,6575,2015,1897187.0,108382198.0,2850260000.0,0.00048287554842693994,0.012698772246348035,0.038025372773010185,0.0006656189259927164,0.01750459978676572,1.0,estimativa_julgamental,baixa,HIPOTESE,"Serviços domésticos: demanda residencial presumida, não emprego observado.",,2026-09-18
